name,episode,link,pic,season,genre,rank
91 Days: Mijikai Rousoku,1,https://myanimelist.net/anime/33964/91_Days__Mijikai_Rousoku,https://cdn.myanimelist.net/images/anime/13/81707.jpg,OVA ONA SPECIAL,Action Historical Drama,6266
Akashic Re:cords,1,https://myanimelist.net/anime/36637/Akashic_Re_cords,https://cdn.myanimelist.net/images/anime/5/88533.jpg,OVA ONA SPECIAL,Game Fantasy,6267
Alien Alien wo Utattemita,1,https://myanimelist.net/anime/40292/Alien_Alien_wo_Utattemita,https://cdn.myanimelist.net/images/anime/1274/102906.jpg,OVA ONA SPECIAL,Music,6268
Amon: Devilman Mokushiroku,1,https://myanimelist.net/anime/2356/Amon__Devilman_Mokushiroku,https://cdn.myanimelist.net/images/anime/1311/91101.jpg,OVA ONA SPECIAL,Demons Horror Psychological Supernatural,6269
Anemone,1,https://myanimelist.net/anime/10516/Anemone,https://cdn.myanimelist.net/images/anime/4/28918.jpg,OVA ONA SPECIAL,Magic Supernatural Drama,6270
Area 88 Movie,1,https://myanimelist.net/anime/33232/Area_88_Movie,https://cdn.myanimelist.net/images/anime/11/79843.jpg,OVA ONA SPECIAL,Action Military Adventure Drama Romance,6271
Assault Lily: Bouquet,12,https://myanimelist.net/anime/40550/Assault_Lily__Bouquet,https://cdn.myanimelist.net/images/anime/1024/108413.jpg,Fall 2020,Action Magic Fantasy,6272
Bai Ye Ling Long,25,https://myanimelist.net/anime/37740/Bai_Ye_Ling_Long,https://cdn.myanimelist.net/images/anime/1269/93787.jpg,OVA ONA SPECIAL,Magic Romance School Shoujo,6273
Centaur no Nayami,12,https://myanimelist.net/anime/34525/Centaur_no_Nayami,https://cdn.myanimelist.net/images/anime/2/86767.jpg,Summer 2017,Slice of Life Comedy Fantasy School Seinen,6274
Crayon Shin-chan Manatsu no Yoru ni Ora Sanjou! Arashi wo Yobu Den-O vs. Shin-O 60-bu Special!!,1,https://myanimelist.net/anime/3853/Crayon_Shin-chan_Manatsu_no_Yoru_ni_Ora_Sanjou_Arashi_wo_Yobu_Den-O_vs_Shin-O_60-bu_Special,https://cdn.myanimelist.net/images/anime/10/6890.jpg,OVA ONA SPECIAL,Action Comedy Super Power Seinen,6275
Crystal Clear,1,https://myanimelist.net/anime/36136/Crystal_Clear,https://cdn.myanimelist.net/images/anime/5/88351.jpg,OVA ONA SPECIAL,Music Space,6276
Devilman,39,https://myanimelist.net/anime/2252/Devilman,https://cdn.myanimelist.net/images/anime/9/72913.jpg,Summer 1972,Action Horror Demons Supernatural,6277
Di Gi Charat Tsuyu Specials,2,https://myanimelist.net/anime/1758/Di_Gi_Charat_Tsuyu_Specials,https://cdn.myanimelist.net/images/anime/1766/95896.jpg,OVA ONA SPECIAL,Comedy,6278
Dragon Ball GT,64,https://myanimelist.net/anime/225/Dragon_Ball_GT,https://cdn.myanimelist.net/images/anime/1262/93119.jpg,Winter 1996,Action Sci-Fi Adventure Comedy Super Power Magic Fantasy Shounen,6279
Escha Chron,2,https://myanimelist.net/anime/34208/Escha_Chron,https://cdn.myanimelist.net/images/anime/11/82344.jpg,OVA ONA SPECIAL,Sci-Fi Music Slice of Life,6280
Future Card Buddyfight Triple D,51,https://myanimelist.net/anime/32785/Future_Card_Buddyfight_Triple_D,https://cdn.myanimelist.net/images/anime/4/78622.jpg,Spring 2016,Game,6281
Future GPX Cyber Formula: Early Days Renewal,2,https://myanimelist.net/anime/1396/Future_GPX_Cyber_Formula__Early_Days_Renewal,https://cdn.myanimelist.net/images/anime/1957/106760.jpg,OVA ONA SPECIAL,Drama Sci-Fi Shounen Sports,6282
Ginga Tetsudou 999: Kimi wa Senshi no You ni Ikirareru ka?,1,https://myanimelist.net/anime/6733/Ginga_Tetsudou_999__Kimi_wa_Senshi_no_You_ni_Ikirareru_ka,https://cdn.myanimelist.net/images/anime/6/15482.jpg,OVA ONA SPECIAL,Space Drama Sci-Fi,6283
Gokinjo Monogatari the Movie,1,https://myanimelist.net/anime/7578/Gokinjo_Monogatari_the_Movie,https://cdn.myanimelist.net/images/anime/11/21012.jpg,OVA ONA SPECIAL,Comedy Drama Romance,6284
"Gyakuten Saiban: Sono ""Shinjitsu"", Igi Ari!",24,https://myanimelist.net/anime/31630/Gyakuten_Saiban__Sono_Shinjitsu_Igi_Ari,https://cdn.myanimelist.net/images/anime/5/79448.jpg,Spring 2016,Comedy Drama Mystery Police,6285
"Jinrui wa Suitai Shimashita: Ningen-san no, Yousei-san Memo",1,https://myanimelist.net/anime/16101/Jinrui_wa_Suitai_Shimashita__Ningen-san_no_Yousei-san_Memo,https://cdn.myanimelist.net/images/anime/3/45706.jpg,OVA ONA SPECIAL,Fantasy Seinen,6286
Joshiochi!: 2-kai kara Onnanoko ga... Futtekita!?,9,https://myanimelist.net/anime/37281/Joshiochi__2-kai_kara_Onnanoko_ga_Futtekita,https://cdn.myanimelist.net/images/anime/1716/93151.jpg,Summer 2018,Comedy Ecchi,6287
Kurenai Sanshirou,26,https://myanimelist.net/anime/4439/Kurenai_Sanshirou,https://cdn.myanimelist.net/images/anime/13/83907.jpg,Spring 1969,Action Martial Arts Sports,6288
Kuusou Kagaku Sekai Gulliver Boy,50,https://myanimelist.net/anime/2980/Kuusou_Kagaku_Sekai_Gulliver_Boy,https://cdn.myanimelist.net/images/anime/5/43629.jpg,Winter 1995,Action Adventure Fantasy Magic Mecha,6289
Kyoto Animation: Meiji-hen,1,https://myanimelist.net/anime/49395/Kyoto_Animation__Meiji-hen,https://cdn.myanimelist.net/images/anime/1470/116471.jpg,OVA ONA SPECIAL,Historical,6290
L/R: Licensed by Royal,12,https://myanimelist.net/anime/1456/L_R__Licensed_by_Royal,https://cdn.myanimelist.net/images/anime/13/14587.jpg,Winter 2003,Action Adventure Police Mystery,6291
Lupin III (2015): Italian Game,1,https://myanimelist.net/anime/32321/Lupin_III_2015__Italian_Game,https://cdn.myanimelist.net/images/anime/10/78054.jpg,OVA ONA SPECIAL,Action Adventure Comedy Seinen,6292
Manga Mitokoumon,46,https://myanimelist.net/anime/11829/Manga_Mitokoumon,https://cdn.myanimelist.net/images/anime/2/72120.jpg,Summer 1981,Historical,6293
Massugu ni Ikou.,4,https://myanimelist.net/anime/1617/Massugu_ni_Ikou,https://cdn.myanimelist.net/images/anime/12/76159.jpg,Summer 2003,Comedy Josei Romance Slice of Life,6294
Mitsubachi Maya no Bouken,52,https://myanimelist.net/anime/2571/Mitsubachi_Maya_no_Bouken,https://cdn.myanimelist.net/images/anime/6/3358.jpg,Spring 1975,Adventure Comedy Kids,6295
One Pound Gospel,1,https://myanimelist.net/anime/1328/One_Pound_Gospel,https://cdn.myanimelist.net/images/anime/1577/99202.jpg,OVA ONA SPECIAL,Sports Comedy Romance Seinen,6296
Otogi Juushi Akazukin OVA,1,https://myanimelist.net/anime/402/Otogi_Juushi_Akazukin_OVA,https://cdn.myanimelist.net/images/anime/3/3243.jpg,OVA ONA SPECIAL,Adventure Comedy Magic Fantasy,6297
Pokemon Movie 17: Hakai no Mayu to Diancie,1,https://myanimelist.net/anime/21569/Pokemon_Movie_17__Hakai_no_Mayu_to_Diancie,https://cdn.myanimelist.net/images/anime/13/59743.jpg,OVA ONA SPECIAL,Adventure Kids Fantasy,6298
Power Stone,26,https://myanimelist.net/anime/163/Power_Stone,https://cdn.myanimelist.net/images/anime/3/20400.jpg,Spring 1999,Adventure Comedy Fantasy Historical Shounen,6299
Princess Principal: Ange Report,1,https://myanimelist.net/anime/36424/Princess_Principal__Ange_Report,https://cdn.myanimelist.net/images/anime/10/87902.jpg,OVA ONA SPECIAL,Action Mystery,6300
Ragnarök The Animation,26,https://myanimelist.net/anime/417/Ragnarök_The_Animation,https://cdn.myanimelist.net/images/anime/10/2589.jpg,Spring 2004,Action Magic Fantasy,6301
Shoujo Shuumatsu Jugyou,12,https://myanimelist.net/anime/36468/Shoujo_Shuumatsu_Jugyou,https://cdn.myanimelist.net/images/anime/10/88044.jpg,OVA ONA SPECIAL,Comedy Parody School,6302
Shouwa Monogatari (Movie),1,https://myanimelist.net/anime/10013/Shouwa_Monogatari_Movie,https://cdn.myanimelist.net/images/anime/8/41119.jpg,OVA ONA SPECIAL,Drama Historical,6303
Sukeban Deka,2,https://myanimelist.net/anime/2726/Sukeban_Deka,https://cdn.myanimelist.net/images/anime/5/3675.jpg,OVA ONA SPECIAL,Action Police Drama School Shoujo,6304
Tenchi Muyou! Ryououki 5th Season,6,https://myanimelist.net/anime/40097/Tenchi_Muyou_Ryououki_5th_Season,https://cdn.myanimelist.net/images/anime/1026/106375.jpg,OVA ONA SPECIAL,Action Sci-Fi Harem Space Comedy Shounen,6305
Tenki no Ko CMs,?,https://myanimelist.net/anime/40034/Tenki_no_Ko_CMs,https://cdn.myanimelist.net/images/anime/1959/101750.jpg,OVA ONA SPECIAL,Music Slice of Life,6306
Tenkuu Senki Shurato: Sousei e no Anto,6,https://myanimelist.net/anime/2114/Tenkuu_Senki_Shurato__Sousei_e_no_Anto,https://cdn.myanimelist.net/images/anime/1728/92419.jpg,OVA ONA SPECIAL,Action Fantasy Magic Shounen,6307
Terra e...,1,https://myanimelist.net/anime/2560/Terra_e,https://cdn.myanimelist.net/images/anime/9/42523.jpg,OVA ONA SPECIAL,Action Drama Sci-Fi Shounen Space,6308
Tokyo 7th Sisters: Bokura wa Aozora ni Naru,1,https://myanimelist.net/anime/41307/Tokyo_7th_Sisters__Bokura_wa_Aozora_ni_Naru,https://cdn.myanimelist.net/images/anime/1757/114727.jpg,OVA ONA SPECIAL,Music Slice of Life Comedy School,6309
Touken Ranbu: Hanamaru - Makuai Kaisouroku,1,https://myanimelist.net/anime/36444/Touken_Ranbu__Hanamaru_-_Makuai_Kaisouroku,https://cdn.myanimelist.net/images/anime/6/87948.jpg,OVA ONA SPECIAL,Action Slice of Life Comedy Historical Drama Fantasy,6310
Xiao Qian,1,https://myanimelist.net/anime/315/Xiao_Qian,https://cdn.myanimelist.net/images/anime/8/28202.jpg,OVA ONA SPECIAL,Action Drama Fantasy Romance,6311
Nekojiru Gekijou Jirujiru Original,27,https://myanimelist.net/anime/1062/Nekojiru_Gekijou_Jirujiru_Original,https://cdn.myanimelist.net/images/anime/7/3818.jpg,Summer 1999,Action Comedy,6312
Osomatsu-kun,56,https://myanimelist.net/anime/9884/Osomatsu-kun,https://cdn.myanimelist.net/images/anime/2/76965.jpg,Winter 1966,Comedy,6313
Pet,13,https://myanimelist.net/anime/37522/Pet,https://cdn.myanimelist.net/images/anime/1399/94794.jpg,Winter 2020,Mystery Psychological Supernatural Seinen,6314
Pingu in the City (2018),26,https://myanimelist.net/anime/38262/Pingu_in_the_City_2018,https://cdn.myanimelist.net/images/anime/1315/95173.jpg,Fall 2018,Slice of Life Comedy Kids,6315
Pokemon Introductory Recap,1,https://myanimelist.net/anime/11073/Pokemon_Introductory_Recap,https://cdn.myanimelist.net/images/anime/7/30675.jpg,OVA ONA SPECIAL,Fantasy Kids,6316
Pokemon XY SP: Road to Kalos,1,https://myanimelist.net/anime/21695/Pokemon_XY_SP__Road_to_Kalos,https://cdn.myanimelist.net/images/anime/6/57125.jpg,OVA ONA SPECIAL,Action Adventure Comedy Fantasy Kids,6317
Rokka no Yuusha Picture Drama,3,https://myanimelist.net/anime/31593/Rokka_no_Yuusha_Picture_Drama,https://cdn.myanimelist.net/images/anime/11/76240.jpg,OVA ONA SPECIAL,Action Adventure Mystery Magic Fantasy,6318
Sabu to Ichi Torimono Hikae,52,https://myanimelist.net/anime/5997/Sabu_to_Ichi_Torimono_Hikae,https://cdn.myanimelist.net/images/anime/9/84054.jpg,Fall 1968,Action Slice of Life Adventure Police Martial Arts Samurai Historical Drama Shounen,6319
Sakura Taisen: Katsudou Shashin,1,https://myanimelist.net/anime/608/Sakura_Taisen__Katsudou_Shashin,https://cdn.myanimelist.net/images/anime/13/20234.jpg,OVA ONA SPECIAL,Adventure Mecha Sci-Fi Shounen,6320
Sasuga no Sarutobi,69,https://myanimelist.net/anime/3806/Sasuga_no_Sarutobi,https://cdn.myanimelist.net/images/anime/6/6775.jpg,Fall 1982,Action Adventure Comedy Sports Romance Martial Arts,6321
Shi Wan Ge Leng Xiaohua Movie 1,1,https://myanimelist.net/anime/33195/Shi_Wan_Ge_Leng_Xiaohua_Movie_1,https://cdn.myanimelist.net/images/anime/5/79766.jpg,OVA ONA SPECIAL,Action Adventure Comedy Parody Fantasy,6322
UFO Robo Grendizer tai Great Mazinger,1,https://myanimelist.net/anime/4387/UFO_Robo_Grendizer_tai_Great_Mazinger,https://cdn.myanimelist.net/images/anime/1592/99764.jpg,OVA ONA SPECIAL,Mecha Sci-Fi,6323
Utakata Hanabi,1,https://myanimelist.net/anime/12935/Utakata_Hanabi,https://cdn.myanimelist.net/images/anime/13/36297.jpg,OVA ONA SPECIAL,Music,6324
Vividred Operation,12,https://myanimelist.net/anime/14283/Vividred_Operation,https://cdn.myanimelist.net/images/anime/3/45935.jpg,Winter 2013,Action Sci-Fi Ecchi,6325
Yadosagashi,1,https://myanimelist.net/anime/3570/Yadosagashi,https://cdn.myanimelist.net/images/anime/1161/106725.jpg,OVA ONA SPECIAL,Adventure Fantasy Kids Slice of Life,6326
Yin Yang Shi: Ping An Wu Yu,12,https://myanimelist.net/anime/37641/Yin_Yang_Shi__Ping_An_Wu_Yu,https://cdn.myanimelist.net/images/anime/1159/91533.jpg,OVA ONA SPECIAL,Slice of Life Comedy Historical Demons Supernatural,6327
Yoku Wakaru Gendai Mahou,12,https://myanimelist.net/anime/5454/Yoku_Wakaru_Gendai_Mahou,https://cdn.myanimelist.net/images/anime/5/88619.jpg,Summer 2009,Comedy Magic,6328
Youjuu Toshi,1,https://myanimelist.net/anime/1107/Youjuu_Toshi,https://cdn.myanimelist.net/images/anime/2/50021.jpg,OVA ONA SPECIAL,Action Adventure Demons Drama Horror Super Power,6329
Yuri Seijin Naoko-san (2012),1,https://myanimelist.net/anime/12437/Yuri_Seijin_Naoko-san_2012,https://cdn.myanimelist.net/images/anime/12/75497.jpg,OVA ONA SPECIAL,Comedy Shoujo Ai,6330
Yuu☆Yuu☆Hakusho: Eizou Hakusho - Opening Ending Encyclopedia,1,https://myanimelist.net/anime/42880/Yuu☆Yuu☆Hakusho__Eizou_Hakusho_-_Opening_Ending_Encyclopedia,https://cdn.myanimelist.net/images/anime/1254/109600.jpg,OVA ONA SPECIAL,Music Comedy,6331
Bakugan Battle Brawlers: New Vestroia,52,https://myanimelist.net/anime/5337/Bakugan_Battle_Brawlers__New_Vestroia,https://cdn.myanimelist.net/images/anime/1339/117249.jpg,Spring 2009,Game Adventure Fantasy Shounen,6332
Baldr Force Exe Resolution,4,https://myanimelist.net/anime/1682/Baldr_Force_Exe_Resolution,https://cdn.myanimelist.net/images/anime/3/76295.jpg,OVA ONA SPECIAL,Action Drama Mecha Sci-Fi,6333
Blue Seed 1.5,2,https://myanimelist.net/anime/3952/Blue_Seed_15,https://cdn.myanimelist.net/images/anime/10/26709.jpg,OVA ONA SPECIAL,Comedy Romance Sci-Fi,6334
Blue Seed 2,3,https://myanimelist.net/anime/999/Blue_Seed_2,https://cdn.myanimelist.net/images/anime/7/2871.jpg,OVA ONA SPECIAL,Action Comedy Drama Ecchi Horror Mystery Sci-Fi Supernatural,6335
Cannon Busters,12,https://myanimelist.net/anime/40256/Cannon_Busters,https://cdn.myanimelist.net/images/anime/1452/102628.jpg,OVA ONA SPECIAL,Action Sci-Fi Adventure Fantasy Mecha,6336
Chikyuu ga Ugoita Hi,1,https://myanimelist.net/anime/2915/Chikyuu_ga_Ugoita_Hi,https://cdn.myanimelist.net/images/anime/1943/95714.jpg,OVA ONA SPECIAL,Drama Historical,6337
Cinderella Girls Gekijou: Kayou Cinderella Theater,13,https://myanimelist.net/anime/35346/Cinderella_Girls_Gekijou__Kayou_Cinderella_Theater,https://cdn.myanimelist.net/images/anime/8/89787.jpg,OVA ONA SPECIAL,Comedy Slice of Life,6338
Clockwork Planet,12,https://myanimelist.net/anime/32407/Clockwork_Planet,https://cdn.myanimelist.net/images/anime/5/85989.jpg,Spring 2017,Fantasy Sci-Fi,6339
Code Geass: Hangyaku no Lelouch - Nunnally in Wonderland,1,https://myanimelist.net/anime/12685/Code_Geass__Hangyaku_no_Lelouch_-_Nunnally_in_Wonderland,https://cdn.myanimelist.net/images/anime/7/36175.jpg,OVA ONA SPECIAL,Comedy Parody Fantasy,6340
eX-Driver: Nina & Rei Danger Zone,1,https://myanimelist.net/anime/1733/eX-Driver__Nina___Rei_Danger_Zone,https://cdn.myanimelist.net/images/anime/5/87659.jpg,OVA ONA SPECIAL,Action Sci-Fi Cars,6341
Gall Force 1: Eternal Story,1,https://myanimelist.net/anime/2060/Gall_Force_1__Eternal_Story,https://cdn.myanimelist.net/images/anime/5/26519.jpg,OVA ONA SPECIAL,Action Military Sci-Fi Adventure Space Mecha,6342
Gangsta. Recap,1,https://myanimelist.net/anime/31561/Gangsta_Recap,https://cdn.myanimelist.net/images/anime/5/76109.jpg,OVA ONA SPECIAL,Action Drama Seinen,6343
Ginyuu Mokushiroku Meine Liebe,13,https://myanimelist.net/anime/336/Ginyuu_Mokushiroku_Meine_Liebe,https://cdn.myanimelist.net/images/anime/11/75547.jpg,Fall 2004,Fantasy Shoujo,6344
Heibai Wushang 2nd Season,12,https://myanimelist.net/anime/36544/Heibai_Wushang_2nd_Season,https://cdn.myanimelist.net/images/anime/12/88317.jpg,OVA ONA SPECIAL,Action Comedy Supernatural,6345
Hua Jiang Hu Zhi Bu Liang Ren 2nd Season,40,https://myanimelist.net/anime/33925/Hua_Jiang_Hu_Zhi_Bu_Liang_Ren_2nd_Season,https://cdn.myanimelist.net/images/anime/10/81627.jpg,OVA ONA SPECIAL,Adventure Historical Drama Romance Martial Arts,6346
I''s Pure Bonus,5,https://myanimelist.net/anime/1235/Is_Pure_Bonus,https://cdn.myanimelist.net/images/anime/1/1235.jpg,OVA ONA SPECIAL,Ecchi Comedy Romance,6347
Jagainu-kun,26,https://myanimelist.net/anime/1839/Jagainu-kun,https://cdn.myanimelist.net/images/anime/1/1839.jpg,Spring 2004,Adventure Fantasy Kids Shoujo Slice of Life,6348
Jib,1,https://myanimelist.net/anime/17233/Jib,https://cdn.myanimelist.net/images/anime/13/46023.jpg,OVA ONA SPECIAL,Kids Drama Fantasy,6349
Kiitarou Shounen no Youkai Enikki,12,https://myanimelist.net/anime/33244/Kiitarou_Shounen_no_Youkai_Enikki,https://cdn.myanimelist.net/images/anime/13/81679.jpg,Fall 2016,Comedy Supernatural,6350
Koneko no Chi: Ponponra Dairyokou,25,https://myanimelist.net/anime/36418/Koneko_no_Chi__Ponponra_Dairyokou,https://cdn.myanimelist.net/images/anime/1019/90915.jpg,Spring 2018,Slice of Life,6351
Konjiki no Gash Bell!!: Ougon no Chichi wo Motsu Otoko,1,https://myanimelist.net/anime/7430/Konjiki_no_Gash_Bell__Ougon_no_Chichi_wo_Motsu_Otoko,https://cdn.myanimelist.net/images/anime/8/32967.jpg,OVA ONA SPECIAL,Action Adventure Comedy Ecchi Kids Magic Romance Super Power Supernatural,6352
Koukaku Kidoutai: Stand Alone Complex - Tachikoma na Hibi - Interval,3,https://myanimelist.net/anime/10949/Koukaku_Kidoutai__Stand_Alone_Complex_-_Tachikoma_na_Hibi_-_Interval,https://cdn.myanimelist.net/images/anime/8/30205.jpg,OVA ONA SPECIAL,Sci-Fi Comedy Mecha,6353
Kuiba II: Dazhan Yuan Yang Jie,1,https://myanimelist.net/anime/19687/Kuiba_II__Dazhan_Yuan_Yang_Jie,https://cdn.myanimelist.net/images/anime/7/52701.jpg,OVA ONA SPECIAL,Action Adventure Kids Fantasy,6354
Kyoushirou to Towa no Sora,12,https://myanimelist.net/anime/1810/Kyoushirou_to_Towa_no_Sora,https://cdn.myanimelist.net/images/anime/7/20958.jpg,Winter 2007,Drama Magic Romance Shounen,6355
Majime ni Fumajime Kaiketsu Zorori: Nazo no Otakara Daisakusen,1,https://myanimelist.net/anime/3659/Majime_ni_Fumajime_Kaiketsu_Zorori__Nazo_no_Otakara_Daisakusen,https://cdn.myanimelist.net/images/anime/5/29990.jpg,OVA ONA SPECIAL,Adventure Comedy,6356
Midnight Eye: Gokuu,1,https://myanimelist.net/anime/1879/Midnight_Eye__Gokuu,https://cdn.myanimelist.net/images/anime/1699/106790.jpg,OVA ONA SPECIAL,Action Sci-Fi Mystery Seinen,6357
Akaneiro ni Somaru Saka,12,https://myanimelist.net/anime/4744/Akaneiro_ni_Somaru_Saka,https://cdn.myanimelist.net/images/anime/9/21525.jpg,Fall 2008,Harem Comedy Romance Ecchi School,6358
Akanesasu Shoujo,12,https://myanimelist.net/anime/37561/Akanesasu_Shoujo,https://cdn.myanimelist.net/images/anime/1210/95781.jpg,Fall 2018,Action School Sci-Fi,6359
Arrow Emblem Grand Prix no Taka,44,https://myanimelist.net/anime/3800/Arrow_Emblem_Grand_Prix_no_Taka,https://cdn.myanimelist.net/images/anime/1718/99949.jpg,Fall 1977,Cars Sports Drama,6360
Baby Princess 3D Paradise 0 [Love],1,https://myanimelist.net/anime/10196/Baby_Princess_3D_Paradise_0_Love,https://cdn.myanimelist.net/images/anime/9/85043.jpg,OVA ONA SPECIAL,Ecchi Harem Seinen,6361
Binzume Yousei,13,https://myanimelist.net/anime/348/Binzume_Yousei,https://cdn.myanimelist.net/images/anime/3/16917.jpg,Fall 2003,Comedy Fantasy Magic Slice of Life,6362
Buta,1,https://myanimelist.net/anime/13169/Buta,https://cdn.myanimelist.net/images/anime/11/50405.jpg,OVA ONA SPECIAL,Adventure Comedy Fantasy Historical,6363
Can Ci Pin: Fangzhu Xingkong,16,https://myanimelist.net/anime/40885/Can_Ci_Pin__Fangzhu_Xingkong,https://cdn.myanimelist.net/images/anime/1650/116012.jpg,OVA ONA SPECIAL,Action Sci-Fi,6364
Chouyaku Hyakuninisshu: Uta Koi. - Sake to Kikoushi ~ Murasaki Kishikibu to Kintou,1,https://myanimelist.net/anime/16119/Chouyaku_Hyakuninisshu__Uta_Koi_-_Sake_to_Kikoushi__Murasaki_Kishikibu_to_Kintou,https://cdn.myanimelist.net/images/anime/13/72313.jpg,OVA ONA SPECIAL,Historical Josei,6365
Classroom☆Crisis: Tabi no Haji wa Uwanuri,1,https://myanimelist.net/anime/31530/Classroom☆Crisis__Tabi_no_Haji_wa_Uwanuri,https://cdn.myanimelist.net/images/anime/11/75999.jpg,OVA ONA SPECIAL,Sci-Fi School,6366
Cutey Honey,25,https://myanimelist.net/anime/1661/Cutey_Honey,https://cdn.myanimelist.net/images/anime/13/55427.jpg,Fall 1973,Action Sci-Fi School,6367
Danchigai: Juusan Goutou Sentou Ikitai!!,1,https://myanimelist.net/anime/31683/Danchigai__Juusan_Goutou_Sentou_Ikitai,https://cdn.myanimelist.net/images/anime/2/76368.jpg,OVA ONA SPECIAL,Slice of Life Comedy,6368
Di Wang Gong Lue,20,https://myanimelist.net/anime/37563/Di_Wang_Gong_Lue,https://cdn.myanimelist.net/images/anime/1695/91321.jpg,OVA ONA SPECIAL,Adventure Mystery Historical Drama Martial Arts Shounen Ai,6369
Dorami & Doraemons: Space Land's Critical Event,1,https://myanimelist.net/anime/2645/Dorami___Doraemons__Space_Lands_Critical_Event,https://cdn.myanimelist.net/images/anime/8/29010.jpg,OVA ONA SPECIAL,Kids Adventure Fantasy Comedy Sci-Fi Shounen,6370
Eoneu Nal Jameseo Kkaeeoboni Bagelyeoga Doeeo Isseotda,15,https://myanimelist.net/anime/43779/Eoneu_Nal_Jameseo_Kkaeeoboni_Bagelyeoga_Doeeo_Isseotda,https://cdn.myanimelist.net/images/anime/1002/110132.jpg,OVA ONA SPECIAL,Comedy Romance Ecchi,6371
Escha & Logy no Atelier: Tasogare no Sora no Renkinjutsushi,12,https://myanimelist.net/anime/21167/Escha___Logy_no_Atelier__Tasogare_no_Sora_no_Renkinjutsushi,https://cdn.myanimelist.net/images/anime/2/61733.jpg,Spring 2014,Fantasy,6372
F-Zero: Falcon Densetsu,51,https://myanimelist.net/anime/3101/F-Zero__Falcon_Densetsu,https://cdn.myanimelist.net/images/anime/1569/95419.jpg,Fall 2003,Action Sci-Fi Adventure Cars Sports Mecha Shounen,6373
Fastening Days,1,https://myanimelist.net/anime/28205/Fastening_Days,https://cdn.myanimelist.net/images/anime/10/68209.jpg,OVA ONA SPECIAL,Kids Magic,6374
Fortune Quest L,26,https://myanimelist.net/anime/3185/Fortune_Quest_L,https://cdn.myanimelist.net/images/anime/1173/96479.jpg,Fall 1997,Adventure Comedy Fantasy Magic,6375
Freedom Previsited,1,https://myanimelist.net/anime/2319/Freedom_Previsited,https://cdn.myanimelist.net/images/anime/2/11705.jpg,OVA ONA SPECIAL,Action Adventure Sci-Fi,6376
Fushigi no Kuni no Alice,24,https://myanimelist.net/anime/2572/Fushigi_no_Kuni_no_Alice,https://cdn.myanimelist.net/images/anime/13/22277.jpg,Fall 1983,Adventure Kids Fantasy,6377
Gakumon!: Ookami Shoujo wa Kujikenai,3,https://myanimelist.net/anime/23499/Gakumon__Ookami_Shoujo_wa_Kujikenai,https://cdn.myanimelist.net/images/anime/10/79189.jpg,OVA ONA SPECIAL,Comedy School Shounen,6378
Galo Sengen,1,https://myanimelist.net/anime/20929/Galo_Sengen,https://cdn.myanimelist.net/images/anime/4/55423.jpg,OVA ONA SPECIAL,Music Comedy,6379
Gegege no Kitarou (1971),45,https://myanimelist.net/anime/6971/Gegege_no_Kitarou_1971,https://cdn.myanimelist.net/images/anime/6/27399.jpg,Fall 1971,Adventure Super Power Demons Supernatural,6380
Ginga Kikoutai Majestic Prince: Mirai e no Tsubasa,1,https://myanimelist.net/anime/33024/Ginga_Kikoutai_Majestic_Prince__Mirai_e_no_Tsubasa,https://cdn.myanimelist.net/images/anime/5/79232.jpg,OVA ONA SPECIAL,Action Sci-Fi Space Mecha School Seinen,6381
Grendizer: Getter Robo G - Great Mazinger Kessen! Daikaijuu,1,https://myanimelist.net/anime/3481/Grendizer__Getter_Robo_G_-_Great_Mazinger_Kessen_Daikaijuu,https://cdn.myanimelist.net/images/anime/1125/99760.jpg,OVA ONA SPECIAL,Action Mecha Sci-Fi Shounen,6382
Hello Harinezumi: Satsui no Ryoubun,1,https://myanimelist.net/anime/4756/Hello_Harinezumi__Satsui_no_Ryoubun,https://cdn.myanimelist.net/images/anime/6/43659.jpg,OVA ONA SPECIAL,Drama Mystery Psychological Seinen,6383
Himitsu no Akko-chan 3,44,https://myanimelist.net/anime/3839/Himitsu_no_Akko-chan_3,https://cdn.myanimelist.net/images/anime/8/6843.jpg,Spring 1998,Magic School Shoujo,6384
Hitomi no Naka no Shounen: Juugo Shounen Hyouryuuki,1,https://myanimelist.net/anime/9095/Hitomi_no_Naka_no_Shounen__Juugo_Shounen_Hyouryuuki,https://cdn.myanimelist.net/images/anime/10/73701.jpg,OVA ONA SPECIAL,Adventure Historical,6385
Interlude,3,https://myanimelist.net/anime/1085/Interlude,https://cdn.myanimelist.net/images/anime/2/75602.jpg,OVA ONA SPECIAL,Adventure Horror Mystery,6386
Kagaku Ninja-tai Gatchaman II,52,https://myanimelist.net/anime/6374/Kagaku_Ninja-tai_Gatchaman_II,https://cdn.myanimelist.net/images/anime/6/45632.jpg,Fall 1978,Action Adventure Sci-Fi Shounen,6387
Kagewani: Shou,13,https://myanimelist.net/anime/32682/Kagewani__Shou,https://cdn.myanimelist.net/images/anime/3/78601.jpg,Spring 2016,Mystery Horror Supernatural Thriller,6388
Karasu Tengu Kabuto,39,https://myanimelist.net/anime/2243/Karasu_Tengu_Kabuto,https://cdn.myanimelist.net/images/anime/1/2445.jpg,Summer 1990,Action Adventure Historical Drama,6389
